treatment	medium	dose_uM	plateID	timeID	cell_line	locationID	control	variable	value
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I06_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.232900762
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I06_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.340163156
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I07_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	13.2816437
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I07_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	17.15236756
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I08_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	17.292775
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I08_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	20.19513623
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I09_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	13.61639073
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I09_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	12.49677051
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I10_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	11.75418011
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I10_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	15.60298165
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I11_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	16.39182479
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I11_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	13.61816749
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I12_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	16.96505516
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I12_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	12.7890554
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I13_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	32.17380855
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I13_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	25.36691786
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I14_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	26.35862305
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I14_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	25.80300751
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J03_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.006937211
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J03_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.95685222
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J04_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.620315559
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J04_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.958815275
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J05_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.479360152
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J05_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.438086272
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J06_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.432607269
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J06_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.566439922
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J07_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.857279702
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J07_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.594843396
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J08_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.133679684
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J08_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.365991562
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J09_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.875466673
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J09_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.579279995
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J10_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	4.100394863
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J10_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.087865472
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J11_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.404689859
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J11_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.234819499
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J12_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.578290915
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J12_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.422577136
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J13_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	6.547319728
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J13_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	8.116734777
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J14_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	7.516569439
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J14_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	6.543303853
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C03_1	1	imageCountParentObj	720
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C03_2	1	imageCountParentObj	785
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C04_1	1	imageCountParentObj	802
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C04_2	1	imageCountParentObj	801
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C05_1	1	imageCountParentObj	872
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C05_2	1	imageCountParentObj	873
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C06_1	1	imageCountParentObj	763
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C06_2	1	imageCountParentObj	854
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C07_1	1	imageCountParentObj	818
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C07_2	1	imageCountParentObj	738
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C08_1	1	imageCountParentObj	740
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C08_2	1	imageCountParentObj	744
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C09_1	1	imageCountParentObj	467
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C09_2	1	imageCountParentObj	445
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C10_1	1	imageCountParentObj	414
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C10_2	1	imageCountParentObj	438
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C11_1	1	imageCountParentObj	311
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C11_2	1	imageCountParentObj	417
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C12_1	1	imageCountParentObj	418
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C12_2	1	imageCountParentObj	485
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C13_1	1	imageCountParentObj	514
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C13_2	1	imageCountParentObj	518
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C14_1	1	imageCountParentObj	448
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C14_2	1	imageCountParentObj	471
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D03_1	2	imageCountParentObj	871
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D03_2	2	imageCountParentObj	868
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D04_1	2	imageCountParentObj	862
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D04_2	2	imageCountParentObj	794
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D05_1	2	imageCountParentObj	674
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D05_2	2	imageCountParentObj	849
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D06_1	2	imageCountParentObj	717
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D06_2	2	imageCountParentObj	809
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D07_1	2	imageCountParentObj	768
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D07_2	2	imageCountParentObj	765
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D08_1	2	imageCountParentObj	776
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D08_2	2	imageCountParentObj	732
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D09_1	2	imageCountParentObj	272
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D09_2	2	imageCountParentObj	458
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D10_1	2	imageCountParentObj	314
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D10_2	2	imageCountParentObj	397
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D11_1	2	imageCountParentObj	357
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D11_2	2	imageCountParentObj	409
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D12_1	2	imageCountParentObj	332
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D12_2	2	imageCountParentObj	368
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D13_1	2	imageCountParentObj	586
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D13_2	2	imageCountParentObj	673
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D14_1	2	imageCountParentObj	572
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D14_2	2	imageCountParentObj	619
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E03_1	3	imageCountParentObj	657
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E03_2	3	imageCountParentObj	685
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E04_1	3	imageCountParentObj	719
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E04_2	3	imageCountParentObj	693
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E05_1	3	imageCountParentObj	625
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E05_2	3	imageCountParentObj	658
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E06_1	3	imageCountParentObj	652
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E06_2	3	imageCountParentObj	702
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E07_1	3	imageCountParentObj	647
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E07_2	3	imageCountParentObj	708
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E08_1	3	imageCountParentObj	601
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E08_2	3	imageCountParentObj	669
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E09_1	3	imageCountParentObj	508
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E09_2	3	imageCountParentObj	527
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E10_1	3	imageCountParentObj	476
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E10_2	3	imageCountParentObj	513
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E11_1	3	imageCountParentObj	578
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E11_2	3	imageCountParentObj	556
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E12_1	3	imageCountParentObj	497
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E12_2	3	imageCountParentObj	607
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E13_1	3	imageCountParentObj	477
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E13_2	3	imageCountParentObj	583
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E14_1	3	imageCountParentObj	586
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E14_2	3	imageCountParentObj	611
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F03_1	4	imageCountParentObj	322
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F03_2	4	imageCountParentObj	417
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F04_1	4	imageCountParentObj	326
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F04_2	4	imageCountParentObj	410
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F05_1	4	imageCountParentObj	441
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F05_2	4	imageCountParentObj	411
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F06_1	4	imageCountParentObj	373
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F06_2	4	imageCountParentObj	339
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F07_1	4	imageCountParentObj	398
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F07_2	4	imageCountParentObj	490
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F08_1	4	imageCountParentObj	243
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F08_2	4	imageCountParentObj	393
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F09_1	4	imageCountParentObj	96
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F09_2	4	imageCountParentObj	154
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F10_1	4	imageCountParentObj	136
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F10_2	4	imageCountParentObj	158
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F11_1	4	imageCountParentObj	147
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F11_2	4	imageCountParentObj	144
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F12_1	4	imageCountParentObj	157
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F12_2	4	imageCountParentObj	155
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F13_1	4	imageCountParentObj	138
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F13_2	4	imageCountParentObj	180
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F14_1	4	imageCountParentObj	148
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F14_2	4	imageCountParentObj	143
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G03_1	5	imageCountParentObj	832
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G03_2	5	imageCountParentObj	887
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G04_1	5	imageCountParentObj	861
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G04_2	5	imageCountParentObj	840
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G05_1	5	imageCountParentObj	852
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G05_2	5	imageCountParentObj	828
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G06_1	5	imageCountParentObj	769
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G06_2	5	imageCountParentObj	757
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G07_1	5	imageCountParentObj	705
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G07_2	5	imageCountParentObj	717
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G08_1	5	imageCountParentObj	601
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G08_2	5	imageCountParentObj	641
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G09_1	5	imageCountParentObj	173
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G09_2	5	imageCountParentObj	236
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G10_1	5	imageCountParentObj	244
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G10_2	5	imageCountParentObj	194
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G11_1	5	imageCountParentObj	179
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G11_2	5	imageCountParentObj	185
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G12_1	5	imageCountParentObj	144
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G12_2	5	imageCountParentObj	200
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G13_1	5	imageCountParentObj	156
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G13_2	5	imageCountParentObj	228
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G14_1	5	imageCountParentObj	199
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G14_2	5	imageCountParentObj	257
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H03_1	6	imageCountParentObj	882
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H03_2	6	imageCountParentObj	899
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H04_1	6	imageCountParentObj	986
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H04_2	6	imageCountParentObj	898
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H05_1	6	imageCountParentObj	837
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H05_2	6	imageCountParentObj	927
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H06_1	6	imageCountParentObj	738
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H06_2	6	imageCountParentObj	884
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H07_1	6	imageCountParentObj	689
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H07_2	6	imageCountParentObj	772
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H08_1	6	imageCountParentObj	766
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H08_2	6	imageCountParentObj	799
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H09_1	6	imageCountParentObj	370
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H09_2	6	imageCountParentObj	365
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H10_1	6	imageCountParentObj	384
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H10_2	6	imageCountParentObj	374
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H11_1	6	imageCountParentObj	339
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H11_2	6	imageCountParentObj	391
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H12_1	6	imageCountParentObj	394
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H12_2	6	imageCountParentObj	447
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H13_1	6	imageCountParentObj	416
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H13_2	6	imageCountParentObj	470
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H14_1	6	imageCountParentObj	447
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	H14_2	6	imageCountParentObj	527
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I03_1	7	imageCountParentObj	600
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I03_2	7	imageCountParentObj	647
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I04_1	7	imageCountParentObj	398
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I04_2	7	imageCountParentObj	771
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I05_1	7	imageCountParentObj	673
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I05_2	7	imageCountParentObj	717
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I06_1	7	imageCountParentObj	674
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I06_2	7	imageCountParentObj	687
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I07_1	7	imageCountParentObj	613
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I07_2	7	imageCountParentObj	635
