,dose_nM,timeID,StateVar,GFP
0,0.001,1,GREB1,0.9250358761375326
1,0.001,2,GREB1,0.9250372349847766
2,0.001,3,GREB1,0.9250495235240566
3,0.001,4,GREB1,0.9250823125787231
4,0.001,5,GREB1,0.9251371117012737
5,0.001,6,GREB1,0.9252105349586874
6,0.001,7,GREB1,0.9252976242733262
7,0.001,8,GREB1,0.925393527815574
8,0.001,9,GREB1,0.9254942389631595
9,0.001,10,GREB1,0.925596644920978
10,0.001,11,GREB1,0.9256984644666066
11,0.001,12,GREB1,0.9257980839828973
12,0.001,13,GREB1,0.9258944282186772
13,0.001,14,GREB1,0.9259868094477425
14,0.001,15,GREB1,0.9260747963955218
15,0.001,16,GREB1,0.9261581617020045
16,0.001,17,GREB1,0.9262368368510693
17,0.001,18,GREB1,0.9263108129637512
18,0.001,19,GREB1,0.9263802026206313
19,0.001,20,GREB1,0.9264451424508362
20,0.001,21,GREB1,0.9265057924186848
21,0.001,22,GREB1,0.9265623379955381
22,0.001,23,GREB1,0.9266149763339363
23,0.001,24,GREB1,0.9266639036492891
24,0.001,25,GREB1,0.9267093178248215
25,0.001,26,GREB1,0.9267514090407322
26,0.001,27,GREB1,0.9267903628192337
27,0.001,28,GREB1,0.9268263592937821
28,0.001,29,GREB1,0.9268595732013798
29,0.001,30,GREB1,0.9268901711370523
30,0.001,31,GREB1,0.9269183088542
31,0.001,32,GREB1,0.926944132936702
32,0.001,33,GREB1,0.9269677789014295
33,0.001,34,GREB1,0.9269893767060741
34,0.001,35,GREB1,0.9270090542590156
35,0.001,36,GREB1,0.9270269298168201
36,0.001,37,GREB1,0.9270431224425147
37,0.001,38,GREB1,0.9270577247781469
38,0.001,39,GREB1,0.9270708423020517
39,0.001,40,GREB1,0.9270825621992264
40,0.001,41,GREB1,0.9270929731668021
41,0.001,42,GREB1,0.9271021592281091
42,0.001,43,GREB1,0.9271101941603214
43,0.001,44,GREB1,0.9271171545980543
44,0.001,45,GREB1,0.9271231088947326
45,0.001,46,GREB1,0.9271281172415832
46,0.001,47,GREB1,0.9271322388089643
