"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"20"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.25811174719174
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"21"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.25264968747753
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"22"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.24358738336498
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"23"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.23279710787257
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"24"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.18078001634095
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"1"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	8.65126796812658
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"2"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	8.24298161951303
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"3"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	7.53245755154237
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"4"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.71095818224087
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"5"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.74012808534588
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"6"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.91095550279135
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"7"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.2353674839618
