"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"19"	"GREB1-GFP_mock"	"B02_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.6231912700325
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"20"	"GREB1-GFP_mock"	"B02_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.67742690534952
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"21"	"GREB1-GFP_mock"	"B02_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.78416686594301
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"22"	"GREB1-GFP_mock"	"B02_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.65364802300527
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"23"	"GREB1-GFP_mock"	"B02_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.41039466188103
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"24"	"GREB1-GFP_mock"	"B02_2"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.36119020649503
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"1"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.95589596935518
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"2"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	7.03775666103862
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"3"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.9275441192812
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"4"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.744992410557
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"5"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.36027382792402
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"6"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.18188973266302
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"7"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.9697737148492
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"8"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.73917029975151
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"9"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.41910071727458
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"10"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.22977766095428
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"11"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.07238558434342
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"12"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.98296587846915
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"13"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.10392220476857
