"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"9"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.3239739647895
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"10"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.609613397152
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"11"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.2607604827994
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"12"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5602380787588
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"13"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.2313800588429
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"14"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.7862966451116
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"15"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6181549891058
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"16"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.8269797722161
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"17"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.5938075557859
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"18"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.9933901227121
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"19"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.9393602656262
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"20"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.0905134963652
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"21"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.9020727286721
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"22"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.5084660528366
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"23"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.0264364956615
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"24"	"PGR-GFP_siPGR"	"E05_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.7898340774012
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"1"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.2719678322809
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"2"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.0690001802938
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"3"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.8464237961953
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"4"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.4225060499104
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"5"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.6659642893743
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"6"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.8421738224173
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"7"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.2987735036004
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"8"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.4536115877292
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"9"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5533815796066
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"10"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.571602731023
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"11"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.4600893251631
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"12"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.9833776212737
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"13"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.6592378254256
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"14"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.0371968237652
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"15"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.2478081214487
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"16"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.589433944104
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"17"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.948083483819
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"18"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.9661620615218
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"19"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.3762143779124
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"20"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.6724146018547
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"21"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.9114208818515
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"22"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.9465576196265
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"23"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	17.0989421259597
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"24"	"PGR-GFP_siTFF1"	"E06_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	17.1602543937855
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"1"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.8845584003114
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"2"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.4683566108234
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"3"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.0976615667228
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"4"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.1170989369932
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"5"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.5233136796576
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"6"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.0936002404732
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"7"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.7559068894468
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"8"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.2685527625178
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"9"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.3827330130685
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"10"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5403326857946
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"11"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5884674819338
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"12"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.766288521864
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"13"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.6875461509557
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"14"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5063192257286
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"15"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.1319650005676
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"16"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.8092838199683
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"17"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.2925797818185
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"18"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.840200092428
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"19"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.3661271400937
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"20"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.7668139551083
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"21"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.5564006255761
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"22"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	15.7981877026052
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"23"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.2729494913643
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"24"	"PGR-GFP_siTFF1"	"E06_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	16.26725193738
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"1"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.40026406375135
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"2"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.8114690289967
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"3"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.7750591685201
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"4"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.2457018965115
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"5"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.3135547158498
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"6"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.1048727683132
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"7"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.3146643256562
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"8"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.0286745784594
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"9"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.0199360967923
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"10"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.2689939339324
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"11"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.8846438515941
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"12"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.7267409215717
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"13"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.8536751089798
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"14"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.7275919189539
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"15"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.9269074780449
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"16"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6041697288106
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"17"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6099939891262
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"18"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.8607845134896
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"19"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.626043063435
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"20"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.0011076419631
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"21"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.3757342714669
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"22"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.0628977563737
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"23"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.7428653529267
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"24"	"PGR-GFP_siKP"	"E07_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6001013579038
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"1"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.448928216025
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"2"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.341059626382
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"3"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.1402858891089
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"4"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6860904800692
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"5"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.3301382637513
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"6"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.3831012725011
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"7"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.0004831847692
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"8"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6985758115957
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"9"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.6697819142746
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"10"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.5421436130816
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"11"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.275705493263
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"12"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5961012975375
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"13"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.0607633713525
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"14"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.7191406569421
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"15"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.703477796691
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"16"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.2603956487162
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"17"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.6965227022267
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"18"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.6228345513372
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"19"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	14.1365007007005
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"20"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	12.2764889409187
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"21"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.9396748089665
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"22"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.3403675677987
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"23"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.6149010592885
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"24"	"PGR-GFP_siKP"	"E07_2"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	13.5594332858119
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"1"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	8.66775485602241
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"2"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.36768384440044
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"3"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.0752007297082
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"4"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.1488825508515
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"5"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.77465044135955
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"6"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.70912745690803
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"7"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.94786071175148
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"8"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.2031759802461
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"9"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.415571344147
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"10"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.77724569264789
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"11"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.3035489316535
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"12"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.3241173502059
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"13"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.8703310423371
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"14"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.33848847414
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"15"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.82692201791313
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"16"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.3653427835488
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"17"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.5275503723338
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"18"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.5826620647127
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"19"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.6258804751355
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"20"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	9.55173033112461
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"21"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	10.9142330461605
"17B-estradiol"	1	"20200703_Exp273_Nikon4_24hrsliveKD"	"22"	"PGR-GFP_untreated"	"E08_1"	"Cytoplasm_Intensity_IntegratedIntensity_Image_GFP"	11.5794584746964
